20170101,128447,22808,25372,48180,23050,24914,47964,96144,6376,5928,12304,1722,587,2309,1,2,3,8,85,93,0,0,0,0,0,0,0,0,0,128,177,305,0,0,0,3664,3867,7531,2751,2960,5711,0,0,0,20,237,257,0,158,158,9,2,11,0,0,0,1478,2021,3499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,22,22,0,0,0,26,73,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170102,143919,28320,26976,55296,27504,29662,57166,112462,6269,6022,12291,3,2,5,3,10,13,50,320,370,0,0,0,2,1,3,0,0,0,203,279,482,4,0,4,4169,4265,8434,2163,3090,5253,0,0,0,49,148,197,0,0,0,0,4,4,0,0,0,2075,2159,4234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14,14,0,0,0,73,79,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170103,132356,23263,24960,48223,24637,27599,52236,100459,6341,7507,13848,1,0,1,8,15,23,31,321,352,1,0,1,0,1,1,0,0,0,85,118,203,3,1,4,4329,4654,8983,1672,2136,3808,0,0,0,23,51,74,161,171,332,4,0,4,0,0,0,1680,2060,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,212,457,0,0,0,0,0,0,51,15,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170104,118930,21072,24175,45247,20990,25695,46685,91932,5124,5904,11028,1,0,1,20,120,140,37,35,72,0,0,0,1,1,2,0,0,0,272,247,519,0,0,0,3862,4530,8392,1229,1864,3093,0,0,0,24,15,39,0,0,0,2,3,5,0,0,0,1020,1963,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,477,631,2,31,33,0,0,0,31,29,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170105,114672,20746,22008,42754,19846,25625,45471,88225,4890,5888,10778,516,297,813,14,15,29,36,60,96,0,0,0,0,10,10,0,0,0,107,146,253,3,1,4,3688,4329,8017,1378,1948,3326,0,0,0,16,23,39,0,0,0,4,1,5,0,0,0,1132,1865,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14,0,23,23,0,0,0,24,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170106,110417,19711,21017,40728,19448,24113,43561,84289,4752,5277,10029,323,601,924,17,17,34,30,73,103,1,0,1,0,0,0,0,0,0,59,47,106,0,3,3,3767,4291,8058,2010,1892,3902,0,0,0,53,22,75,0,0,0,0,1,1,0,0,0,1371,1400,2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,17,100,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170107,110800,19256,21869,41125,19536,23563,43099,84224,4646,5331,9977,0,0,0,11,10,21,21,183,204,0,0,0,1,0,1,0,0,0,164,188,352,6,2,8,3574,4119,7693,2807,2221,5028,0,0,0,80,46,126,129,0,129,1,1,2,0,0,0,1375,1569,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,0,9,9,0,0,0,36,37,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170108,127623,20227,24877,45104,22400,28050,50450,95554,5762,6364,12126,614,1097,1711,5,4,9,19,173,192,0,0,0,0,0,0,0,0,0,123,147,270,0,0,0,3833,4683,8516,2414,2902,5316,0,0,0,20,104,124,0,169,169,2,8,10,0,0,0,1640,1853,3493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,17,0,6,6,0,0,0,15,95,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170109,110698,19291,22678,41969,19215,26264,45479,87448,3541,4638,8179,2,0,2,3,2,5,32,162,194,1,0,1,0,1,1,0,0,0,109,121,230,11,0,11,3220,4273,7493,1757,2033,3790,0,0,0,10,16,26,0,0,0,5,7,12,0,0,0,1294,1890,3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,20,20,0,0,0,75,20,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170110,107211,17142,19349,36491,19737,22737,42474,78965,4935,5609,10544,1082,753,1835,3,15,18,31,33,64,0,0,0,1,1,2,0,0,0,62,41,103,1,0,1,3873,4299,8172,1739,1965,3704,0,0,0,13,18,31,169,169,338,7,0,7,0,0,0,1372,1374,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,386,626,0,10,10,0,0,0,36,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
